File,Title,Publisher,Publication Year,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS)
ec/49/niph012013_NBK464734.tar.gz,Screening for Depression in Pre- or Postnatal Women,Norwegian Institute for Public Health,2013,NBK464734,2018-01-11 02:37:23
b3/c4/niph012014_NBK464735.tar.gz,Long Term Effects of Bariatric Surgery,Norwegian Institute for Public Health,2014,NBK464735,2018-01-11 02:37:17
aa/e9/niph022013_NBK464736.tar.gz,Effect of Surgical Treatment for Temporomandibular Disorders,Norwegian Institute for Public Health,2013,NBK464736,2018-01-11 02:37:20
f2/13/niph022008_NBK464737.tar.gz,HPV RNA Test for Cervical Cancer,Norwegian Institute for Public Health,2008,NBK464737,2018-01-11 02:37:25
20/21/niph022007_NBK464738.tar.gz,Tumor Necrosis Factor (TNF) Inhibitors for Rheumatic Diseases (Part 2): A Systematic Review of Data From Registries and Safety Databases,Norwegian Institute for Public Health,2007,NBK464738,2018-01-11 02:37:08
2c/bc/niph022012_NBK464739.tar.gz,The Effects of Sexual Therapy Interventions for Sexual Problems,Norwegian Institute for Public Health,2012,NBK464739,2018-01-11 02:37:25
3c/cf/niph022010_NBK464740.tar.gz,"Antibiotic Therapy in Hospital, Oral Versus Intravenous Treatment",Norwegian Institute for Public Health,2010,NBK464740,2018-01-11 02:37:24
ef/8d/niph022011_NBK464741.tar.gz,Mercury Exposure in Dental Personnel,Norwegian Institute for Public Health,2011,NBK464741,2018-01-11 02:37:28
c8/84/niph022009_NBK464742.tar.gz,Rehabilitation of Breast Cancer Patients,Norwegian Institute for Public Health,2009,NBK464742,2018-01-11 02:37:26
fe/38/niph032014_NBK464743.tar.gz,Effects of and Experiences with Interventions Aimed at Improving Public Trust in the Police,Norwegian Institute for Public Health,2014,NBK464743,2018-01-11 02:37:17
ab/86/niph022014_NBK464744.tar.gz,Effects of Interventions for Prevention of Sick Leave and Disability for Health Personnel,Norwegian Institute for Public Health,2014,NBK464744,2018-01-11 02:37:24
c2/6c/niph032013_NBK464745.tar.gz,Treatment of Distal Radial Fractures in Adults,Norwegian Institute for Public Health,2013,NBK464745,2018-01-11 02:37:23
bb/8b/niph032007_NBK464746.tar.gz,"Efficacy and Safety of 5HT1B/D Reseptoragonists, Triptans, for the Treatment of Migraine Disorders",Norwegian Institute for Public Health,2007,NBK464746,2018-01-11 02:37:27
34/02/niph032009_NBK464747.tar.gz,Misoprostol for Induction of Labour,Norwegian Institute for Public Health,2009,NBK464747,2018-01-11 02:37:10
3b/cd/niph032008_NBK464748.tar.gz,Collaborative Care Initiatives for Patients with Serious Mental Disorders Treated in Primary Care Setting,Norwegian Institute for Public Health,2007,NBK464748,2018-01-11 02:37:16
d2/b2/niph032004_NBK464749.tar.gz,Costs and Benefits from Replacing Thrombolysis with Percutaneous Coronary Intervention (PCI),Norwegian Institute for Public Health,2004,NBK464749,2018-01-11 02:37:13
38/ae/niph042004_NBK464750.tar.gz,Androgenic-Anabolic Steroids (AAS) and Violent Behaviour,Norwegian Institute for Public Health,2004,NBK464750,2018-01-11 02:37:21
9d/6a/niph032011_NBK464751.tar.gz,"Effect of Vitamins, Minerals and Other Dietary Supplements on Mental Health Symptoms for People with ADHD, Anxiety Disorders, Bipolar Disorder or Depression",Norwegian Institute for Public Health,2011,NBK464751,2018-01-11 02:37:13
55/d0/niph042005_NBK464752.tar.gz,Methodological Development and Evaluation of 30-Day Mortality as Quality Indicator for Norwegian Hospitals,Norwegian Institute for Public Health,2005,NBK464752,2018-01-11 02:37:19
a2/8b/niph042006_NBK464753.tar.gz,"The Effect of Early Intervention Programmes for Families at Risk, on the Psychiatric Outcomes of Small Children Aged 3 and Under",Norwegian Institute for Public Health,2006,NBK464753,2018-01-11 02:37:24
d6/35/niph042011_NBK464754.tar.gz,Biologics for Early Rheumatoid Arthritis: Review of Health Economic Studies,Norwegian Institute for Public Health,2011,NBK464754,2018-01-11 02:37:10
b9/c6/niph042007_NBK464755.tar.gz,Prevention of Suicide - Part II,Norwegian Institute for Public Health,2007,NBK464755,2018-01-11 02:37:09
eb/99/niph042008_NBK464756.tar.gz,Performance Indicators Based on Data from National Quality Registries,Norwegian Institute for Public Health,2008,NBK464756,2018-01-11 02:37:14
f8/d5/niph042010_NBK464757.tar.gz,SUPPORT Tools for Evidence-Informed Health Policymaking (STP),Norwegian Institute for Public Health,2010,NBK464757,2018-01-11 02:37:21
de/86/niph042012_NBK464758.tar.gz,"Pemetrexed as Maintenance Therapy for Advanced, Non-Squamous, Non-Small Cell Lung Cancer (NSCLC)",Norwegian Institute for Public Health,2012,NBK464758,2018-01-11 02:37:26
ae/5e/niph042009_NBK464759.tar.gz,Skills Laboratories: Virtual Training of Manual and Practical Skills,Norwegian Institute for Public Health,2009,NBK464759,2018-01-11 02:37:17
7d/dc/niph042013_NBK464760.tar.gz,Effects and Experiences of Interventions to Promote Continuity in Residential Child Care Institutions,Norwegian Institute for Public Health,2013,NBK464760,2018-01-11 02:37:11
59/b1/niph052006_NBK464761.tar.gz,"Social Inequalities in Health, Life Style and Use of Health Services Among Children in Akershus County",Norwegian Institute for Public Health,2006,NBK464761,2018-01-11 02:37:11
4e/0a/niph042014_NBK464762.tar.gz,Effect of Catch-Up HPV Vaccination of Young Women,Norwegian Institute for Public Health,2014,NBK464762,2018-01-11 02:37:21
29/38/niph052008_NBK464763.tar.gz,Genetic Tests for Breast and Ovarian Cancer,Norwegian Institute for Public Health,2008,NBK464763,2018-01-11 02:37:14
fa/dd/niph052007_NBK464764.tar.gz,Prophylactic Vaccines Against Human Papillomavirus,Norwegian Institute for Public Health,2007,NBK464764,2018-01-11 02:37:08
f3/06/niph052005_NBK464765.tar.gz,"Bed Sharing, Pacifier, Breastfeeding and Cot-Death -- Is There a Connection?",Norwegian Institute for Public Health,2005,NBK464765,2018-01-11 02:37:12
e3/d4/niph052012_NBK464766.tar.gz,Effects of Organisational Interventions for Mental Health Services,Norwegian Institute for Public Health,2012,NBK464766,2018-01-11 02:37:27
04/f5/niph062007_NBK464767.tar.gz,Benzodiazepine Treatment for Drug-Dependent Subjects,Norwegian Institute for Public Health,2007,NBK464767,2018-01-11 02:37:27
7d/26/niph052009_NBK464768.tar.gz,Health Economic Analysis of Bevacizumab + Paclitaxel Versus Paclitaxel Alone as First-Line Treatment for Metastatic Breast Cancer,Norwegian Institute for Public Health,2009,NBK464768,2018-01-11 02:37:20
0a/16/niph062008_NBK464769.tar.gz,Developing and Applying Indicators for Monitoring Hospital Performance,Norwegian Institute for Public Health,2008,NBK464769,2018-01-11 02:37:09
e9/e4/niph062005_NBK464770.tar.gz,Health Effects and Dependency Associated with Snuff Consumption,Norwegian Institute for Public Health,2005,NBK464770,2018-01-11 02:37:22
3e/09/niph052014_NBK464771.tar.gz,Cost-Effectiveness of a HPV-Vaccination Catch-Up Program for Females Aged 26 Years or Younger in a Norwegian Setting,Norwegian Institute for Public Health,2014,NBK464771,2018-01-11 02:37:12
22/56/niph052013_NBK464772.tar.gz,Efficacy and Cost-Effectiveness of New Oral Anticoagulants Compared to Warfarin for the Prevention of Stroke in Patients with Atrial Fibrillation,Norwegian Institute for Public Health,2013,NBK464772,2018-01-11 02:37:17
c6/c7/niph072005_NBK464773.tar.gz,A Review of Effects of Governmental Web-Based Information Services,Norwegian Institute for Public Health,2005,NBK464773,2018-01-11 02:37:20
a2/50/niph062010_NBK464774.tar.gz,Effect of the Organisational Development Tool Appreciative Inquiry,Norwegian Institute for Public Health,2010,NBK464774,2018-01-11 02:37:27
b9/b8/niph072007_NBK464775.tar.gz,Male Infertility: Intracytoplasmic Sperm Injection (ICSI) Using Surgically Retrieved Sperm from the Testis or the Epididymis,Norwegian Institute for Public Health,2007,NBK464775,2018-01-11 02:37:24
8f/c1/niph062014_NBK464776.tar.gz,Effect of Abdominal Aortic Aneurysm Screening,Norwegian Institute for Public Health,2014,NBK464776,2018-01-11 02:37:29
a9/4a/niph062011_NBK464777.tar.gz,Interventions to Support Caregivers of People with Dementia Living in the Community,Norwegian Institute for Public Health,2011,NBK464777,2018-01-11 02:37:12
e3/25/niph062013_NBK464778.tar.gz,Obstetric Consequences of Female Genital Mutilation/Cutting (FGM/C),Norwegian Institute for Public Health,2013,NBK464778,2018-01-11 02:37:18
fd/07/niph072004_NBK464779.tar.gz,"The Effectiveness of Physical Therapy, Restricted to Electrotherapy and Exercise, for Osteoarthritis of the Knee",Norwegian Institute for Public Health,2004,NBK464779,2018-01-11 02:37:27
00/e1/niph062012_NBK464780.tar.gz,"The Effectiveness of Health Promotion and Preventive Interventions on Nutrition, Physical Activity, Obesity, and Sexual Health in Children and Adolescents",Norwegian Institute for Public Health,2012,NBK464780,2018-01-11 02:37:12
53/56/niph072008_NBK464781.tar.gz,National and Cross-National Surveys of Patient Experiences: A Structured Review,Norwegian Institute for Public Health,2008,NBK464781,2018-01-11 02:37:18
12/6f/niph082004_NBK464782.tar.gz,Clinical Effectiveness and Cost Effectiveness of Intracoronar Brachytherapy and Drug Eluting Stents,Norwegian Institute for Public Health,2004,NBK464782,2019-01-25 02:37:13
44/73/niph062009_NBK464783.tar.gz,Effects of Psychotherapy for Adults with Depression ,Norwegian Institute for Public Health,2009,NBK464783,2018-01-11 02:37:27
90/1b/niph082009_NBK464784.tar.gz,Efficacy and Safety of First-Generation and Second-Generation Anti-Psychotic Drugs for Schizophrenia in Adults: An Overview of Systematic Reviews,Norwegian Institute for Public Health,2009,NBK464784,2018-01-11 02:37:20
55/cb/niph072011_NBK464785.tar.gz,The Effect of Activity in the Elderly,Norwegian Institute for Public Health,2011,NBK464785,2018-01-11 02:37:24
2c/f7/niph072010_NBK464786.tar.gz,Effects of Multidisciplinary Ambulant Services for Patients with Chronic Diseases,Norwegian Institute for Public Health,2010,NBK464786,2018-01-11 02:37:09
fa/86/niph072012_NBK464787.tar.gz,"The Effectiveness of Primary Interventions to Prevent the Use of Tobacco, Alcohol and Other Drugs Among Children and Adolescents",Norwegian Institute for Public Health,2012,NBK464787,2018-01-11 02:37:11
5e/05/niph072013_NBK464788.tar.gz,Effects of Interventions for Reducing Emergency Admissions from Nursing Homes,Norwegian Institute for Public Health,2013,NBK464788,2018-01-11 02:37:28
7f/2c/niph082008_NBK464789.tar.gz,Impact of Measures to Promote a Healthier Diet and Physical Acitivity,Norwegian Institute for Public Health,2008,NBK464789,2018-01-11 02:37:12
a8/90/niph082011_NBK464790.tar.gz,Intermediate Care Units and Hospital at Home for Acute Exacerbations of COPD,Norwegian Institute for Public Health,2011,NBK464790,2018-01-11 02:37:14
f7/c5/niph082006_NBK464791.tar.gz,Psychosocial Interventions After Large Accidents and Disasters,Norwegian Institute for Public Health,2006,NBK464791,2018-01-11 02:37:13
86/d6/niph082005_NBK464792.tar.gz,Tranfusion and Alternative Technologies,Norwegian Institute for Public Health,2005,NBK464792,2018-01-11 02:37:18
4c/5d/niph072014_NBK464793.tar.gz,Psychometric Assessment of the Norwegian Version of the California Verbal Learning Test II (CVLT-II),Norwegian Institute for Public Health,2014,NBK464793,2018-01-11 02:37:22
99/27/niph092005_NBK464794.tar.gz,Palliative Treatment of Cancer-Related Pain,Norwegian Institute for Public Health,2005,NBK464794,2019-01-25 02:37:13
90/5c/niph082012_NBK464795.tar.gz,Effect of Interventions to Ease Transitions for Children and Adolescents with Disabilities,Norwegian Institute for Public Health,2012,NBK464795,2018-01-11 02:37:16
24/cc/niph092006_NBK464796.tar.gz,Diagnosis and Treatment of Chronic Fatigue Syndrome/Myalgic Encephalopathy (CFS/ME),Norwegian Institute for Public Health,2006,NBK464796,2018-01-11 02:37:22
57/0f/niph092007_NBK464797.tar.gz,Mammography Screening of Women 40-49,Norwegian Institute for Public Health,2007,NBK464797,2018-01-11 02:37:26
a4/b2/niph082014_NBK464798.tar.gz,Immediate Health Consequences of Female Genital Mutilation/Cutting (FGM/C),Norwegian Institute for Public Health,2014,NBK464798,2018-01-11 02:37:10
17/37/niph082013_NBK464799.tar.gz,"Effects of, and User Experiences with, Interventions Aimed at Assisting Homeownership Among Low-Income Groups: A Systematic Review",Norwegian Institute for Public Health,2013,NBK464799,2018-01-11 02:37:22
d8/68/niph092011_NBK464800.tar.gz,The Effects of Group Education on Patients and Their Next of Kin,Norwegian Institute for Public Health,2011,NBK464800,2018-01-11 02:37:10
75/6e/niph092008_NBK464801.tar.gz,The Effectiveness of Interventions Targeting Young Men Aimed at Increasing Condom-Use,Norwegian Institute for Public Health,2008,NBK464801,2018-01-11 02:37:15
ca/7f/niph092012_NBK464802.tar.gz,Interventions for Reducing Seclusion and Restraint in Mental Health for Adults,Norwegian Institute for Public Health,2012,NBK464802,2018-01-11 02:37:14
0b/fe/niph092010_NBK464803.tar.gz,Biologics for Early Rheumatoid Arhritis,Norwegian Institute for Public Health,2010,NBK464803,2018-01-11 02:37:19
ac/4b/niph092014_NBK464804.tar.gz,Effect of New Anti-Diabetic Medications in Combination with Metformin Compared to Sulfonylurea in Combination with Metformin in Patients with Type 2 Diabetes,Norwegian Institute for Public Health,2014,NBK464804,2018-01-11 02:37:25
ec/a8/niph102008_NBK464805.tar.gz,Summary of Published Health Economic Studies of Cetuximab as Third Line Treatment for Patients with Metastatic Colorectal Cancer,Norwegian Institute for Public Health,2008,NBK464805,2018-01-11 02:37:18
0c/15/niph102010_NBK464806.tar.gz,"Cost-Effectiveness of Varenicline, Bupropion and Nicotine Replacement Therapy for Smoking Cessation",Norwegian Institute for Public Health,2010,NBK464806,2018-01-11 02:37:19
73/76/niph092013_NBK464807.tar.gz,Discharging Patients with Chronic Disease: Effect of Various Forms of Cooperation Between Hospital and the Community Health Service,Norwegian Institute for Public Health,2013,NBK464807,2018-01-11 02:37:24
9a/76/niph102007_NBK464808.tar.gz,The Influence of Hospital or Physician Volume on Quality of Health Care,Norwegian Institute for Public Health,2007,NBK464808,2018-01-11 02:37:27
5a/95/niph102013_NBK464809.tar.gz,Diagnostics of Temporomandibular Disorders,Norwegian Institute for Public Health,2013,NBK464809,2018-01-11 02:37:11
e8/5c/niph102004_NBK464810.tar.gz,Identification of Need for Psychiatric Help Among Asylum Seekers,Norwegian Institute for Public Health,2004,NBK464810,2018-01-11 02:37:11
bc/f0/niph102012_NBK464811.tar.gz,Effects of Support and Follow-Up Interventions for People with Severe Mental Illness,Norwegian Institute for Public Health,2012,NBK464811,2018-01-11 02:37:17
06/13/niph102006_NBK464812.tar.gz,Effect of Replacing Amalgam Fillings on the Suspicion of Adverse Health Effects from Amalgam,Norwegian Institute for Public Health,2006,NBK464812,2018-01-11 02:37:28
95/bb/niph112010_NBK464813.tar.gz,Treatment of Pregnant Women with Asymptomatic Bacterial Vaginosis with Clindamycin,Norwegian Institute for Public Health,2010,NBK464813,2018-01-11 02:37:13
72/cc/niph112008_NBK464814.tar.gz,Routine Ultrasound in Pregnancy,Norwegian Institute for Public Health,2008,NBK464814,2018-01-11 02:37:13
67/0f/niph102014_NBK464815.tar.gz,Psychological Interventions for Children and Youth with Serious Somatic Illness in Primary Care,Norwegian Institute for Public Health,2014,NBK464815,2018-01-11 02:37:20
8a/51/niph112009_NBK464816.tar.gz,The Physical Environment for People with Dementia,Norwegian Institute for Public Health,2009,NBK464816,2018-01-11 02:37:19
07/7b/niph112011_NBK464817.tar.gz,Effect of Patient Hotels for Hospitals and Patient,Norwegian Institute for Public Health,2011,NBK464817,2018-01-11 02:37:25
a4/c7/niph112014_NBK464818.tar.gz,Gynecological Consequences of Female Genital Mutilation/Cutting (FGM/C),Norwegian Institute for Public Health,2014,NBK464818,2018-01-11 02:37:13
d6/bd/niph112013_NBK464819.tar.gz,Workplace-Based Interventions for Employees' Mental Health,Norwegian Institute for Public Health,2013,NBK464819,2018-01-11 02:37:18
be/6e/niph122011_NBK464820.tar.gz,Complementary and Alternative Medicine for Patients with Cancer,Norwegian Institute for Public Health,2011,NBK464820,2018-01-11 02:37:24
a8/4e/niph122009_NBK464821.tar.gz,Influenza Vaccination of Elderly and People with Chronic Illness,Norwegian Institute for Public Health,2009,NBK464821,2018-01-11 02:37:17
cf/10/niph132007_NBK464822.tar.gz,Effect of Smoking Cessation Interventions in Groups with Low Socio-Economic Status,Norwegian Institute for Public Health,2007,NBK464822,2018-01-11 02:37:14
03/f7/niph112007_NBK464823.tar.gz,Improving the Use of Research Evidence in Guideline Development,Norwegian Institute for Public Health,2007,NBK464823,2018-01-11 02:37:29
ee/12/niph122008_NBK464824.tar.gz,Easy Access of Hormonal Contraceptives to Women - Age 20 to 24 Years Old,Norwegian Institute for Public Health,2008,NBK464824,2018-01-11 02:37:27
c1/2f/niph122013_NBK464825.tar.gz,Task Sharing for Selected Health Services in Hospitals,Norwegian Institute for Public Health,2013,NBK464825,2018-01-11 02:37:20
20/2f/niph122007_NBK464826.tar.gz,Cost-Effectiveness of Human Papillomavirus (HPV) Vaccination in Norway,Norwegian Institute for Public Health,2007,NBK464826,2018-01-11 02:37:17
8d/08/niph122014_NBK464827.tar.gz,Effect of Long-Term Mechanical Ventilation (LTMV) Part 3 - COPD and Cystic Fibrosis,Norwegian Institute for Public Health,2014,NBK464827,2018-01-11 02:37:12
7f/57/niph122012_NBK464828.tar.gz,Effects of Organised Follow-Up of Behaviour That May Increase Risk of Disease in Adults,Norwegian Institute for Public Health,2012,NBK464828,2018-01-11 02:37:28
03/ae/niph132008_NBK464829.tar.gz,Effect of Intermittent Oxygen Therapy Among COPD Patients without Severe Hypoxemia,Norwegian Institute for Public Health,2008,NBK464829,2018-01-11 02:37:25
4b/85/niph132012_NBK464830.tar.gz,Effect of Long-Term Mechanical Ventilation (LTMV) Part 1 - Neuromuscular Disease or Central Respiratory Failure,Norwegian Institute for Public Health,2012,NBK464830,2018-01-11 02:37:12
8f/96/niph132009_NBK464831.tar.gz,The Importance of Personnel Competence to Achieve Social Participation and Activity Amongst Users of Municipal Home Care,Norwegian Institute for Public Health,2009,NBK464831,2018-01-11 02:37:28
a9/c9/niph132013_NBK464832.tar.gz,Relationships Between Intake of Alcohol and Cardiovascular Disease,Norwegian Institute for Public Health,2013,NBK464832,2018-01-11 02:37:27
5c/57/niph132014_NBK464833.tar.gz,"Effects of Interventions to Counter Overserving, Serving Underage People, and Alcohol-Related Harm/Injuries Linked to Drinking Venues",Norwegian Institute for Public Health,2014,NBK464833,2018-01-11 02:37:22
af/8b/niph142010_NBK464834.tar.gz,Effect of Interventions to Reduce Potentially Inappropriate Use of Medicines in Nursing Homes: A Systematic Review of Randomised Controlled Trials,Norwegian Institute for Public Health,2010,NBK464834,2018-01-11 02:37:09
a3/c1/niph142009_NBK464835.tar.gz,Treatment of Infant Colic,Norwegian Institute for Public Health,2009,NBK464835,2018-01-11 02:37:27
ec/44/niph152007_NBK464836.tar.gz,TNF-&#x3b1; Inhibitors and Efalizumab for the Treatment of Skin Diseases,Norwegian Institute for Public Health,2007,NBK464836,2018-01-11 02:37:25
33/4f/niph142012_NBK464837.tar.gz,Effect of Long-Term Mechanical Ventilation (LTMV) Part 2 ? Thoracic Restrictive Disorders or Adipositas Hypoventilation Syndrome,Norwegian Institute for Public Health,2012,NBK464837,2018-01-11 02:37:24
cf/05/niph142013_NBK464838.tar.gz,Left Ventricular Assist Device (LVAD) as Destination Therapy for Patients with Endstage Heartfailure,Norwegian Institute for Public Health,2013,NBK464838,2018-01-11 02:37:14
7a/92/niph142008_NBK464839.tar.gz,Immunomodulatory Treatments with Intravenous Immunoglobulin,Norwegian Institute for Public Health,2008,NBK464839,2018-01-11 02:37:13
9c/6c/niph142007_NBK464840.tar.gz,Psychosocial Interventions After Crises and Accidents,Norwegian Institute for Public Health,2007,NBK464840,2018-01-11 02:37:18
65/60/niph142011_NBK464841.tar.gz,Infection Preventive Interventions in Primary Total Hip Replacements,Norwegian Institute for Public Health,2011,NBK464841,2018-01-11 02:37:21
ef/98/niph162009_NBK464842.tar.gz,Coercive Treatment of Persons Dependent on Opioids,Norwegian Institute for Public Health,2009,NBK464842,2018-01-11 02:37:27
69/ec/niph152008_NBK464843.tar.gz,Physical Therapy Interventions for Cancer Patients with Radiation Injury in Muscle and Skeleton,Norwegian Institute for Public Health,2008,NBK464843,2018-01-11 02:37:12
a5/7c/niph162008_NBK464844.tar.gz,An Overview of Research on the Effects of Results-Based Financing,Norwegian Institute for Public Health,2008,NBK464844,2018-01-11 02:37:16
b3/23/niph162007_NBK464845.tar.gz,TNF-Inhibitors for Rheumatic Diseases (Part 3): Health Economics,Norwegian Institute for Public Health,2007,NBK464845,2018-01-11 02:37:19
ac/bd/niph152012_NBK464846.tar.gz,The Use of Public-Private Partnerships in Quality Improvement in the Primary Care Services: A Description of Two Models,Norwegian Institute for Public Health,2012,NBK464846,2018-01-11 02:37:17
2e/ca/niph152014_NBK464847.tar.gz,Effect of Muncipality Co-Ordination for Cancer Patients,Norwegian Institute for Public Health,2014,NBK464847,2018-01-11 02:37:19
ae/47/niph152011_NBK464848.tar.gz,Communication Modes for Children with Cochlear Implant,Norwegian Institute for Public Health,2011,NBK464848,2018-01-11 02:37:25
91/a8/niph152010_NBK464849.tar.gz,The Effects of School Health Services for Children and Young People's Health and Growing Up Conditions,Norwegian Institute for Public Health,2010,NBK464849,2018-01-11 02:37:28
79/1d/niph162014_NBK464850.tar.gz,Effects of More than Three Months Organized Follow-Up on Physical Activity and Diet for People with Increased Risk of Lifestyle Related Disease,Norwegian Institute for Public Health,2014,NBK464850,2018-01-11 02:37:14
45/02/niph152013_NBK464851.tar.gz,Effect of Interventions to Facilitating Communication Between Families with Children or Single Young People with Minority Language Background and Public Services,Norwegian Institute for Public Health,2013,NBK464851,2018-01-11 02:37:14
d3/c3/niph172011_NBK464852.tar.gz,Motivational Interviewing for HIV-Related Behaviors Among Men who Have Sex with Men,Norwegian Institute for Public Health,2011,NBK464852,2018-01-11 02:37:24
1e/7a/niph172010_NBK464853.tar.gz,Heroin Maintenance for Persons with Chronic Heroin Dependence,Norwegian Institute for Public Health,2010,NBK464853,2018-01-11 02:37:29
04/d7/niph182010_NBK464854.tar.gz,Treatment of Patients with Acute Stroke in Stroke Units (with or without Early Supported Discharge),Norwegian Institute for Public Health,2010,NBK464854,2018-01-11 02:37:11
1e/e9/niph172014_NBK464855.tar.gz,The Effect of Infection Control Interventions in Day-Care Facilities and Schools,Norwegian Institute for Public Health,2014,NBK464855,2018-01-11 02:37:17
28/42/niph172007_NBK464856.tar.gz,Efficacy and Safety for the Newer Antidepressants in Adults,Norwegian Institute for Public Health,2007,NBK464856,2018-01-11 02:37:12
46/cf/niph182007_NBK464857.tar.gz,In Vitro Maturation of Oocytes within Assisted Reproduction,Norwegian Institute for Public Health,2007,NBK464857,2018-01-11 02:37:18
4e/9a/niph172006_NBK464858.tar.gz,Overview of Systematic Methodology Reviews of the Design and Conduct of Randomized Trials and Systematic Reviews of Healthcare Interventions,Norwegian Institute for Public Health,2006,NBK464858,2018-01-11 02:37:15
b8/53/niph172009_NBK464859.tar.gz,Diagnostics and Treatment of Infants Suspected with Kinematic Imbalance Due to Suboccipital Strain (KISS),Norwegian Institute for Public Health,2009,NBK464859,2018-01-11 02:37:20
c7/03/niph172012_NBK464860.tar.gz,"Effect of Multidisciplinary, Team-Based Rehabilitation, Including Education, in Rheumatoid Arthritis",Norwegian Institute for Public Health,2012,NBK464860,2018-01-11 02:37:14
3c/01/niph192010_NBK464861.tar.gz,Effects of Interventions Outside the Health Services for Increased Physical Activity Among Adults,Norwegian Institute for Public Health,2010,NBK464861,2018-01-11 02:37:09
59/de/niph182012_NBK464862.tar.gz,Psychological Treatments for Non-Specific Chronic Pain,Norwegian Institute for Public Health,2012,NBK464862,2018-01-11 02:37:20
61/3c/niph192007_NBK464863.tar.gz,Use of Scorecards in Hospitals,Norwegian Institute for Public Health,2007,NBK464863,2018-01-11 02:37:16
82/53/niph182014_NBK464864.tar.gz,End-of-Life Care - How to Find the Appropriate Level and Intensity of Medical Treatment of Seriously Ill and Dying Patients,Norwegian Institute for Public Health,2014,NBK464864,2018-01-11 02:37:11
f6/2a/niph182013_NBK464865.tar.gz,Acetylsalicylic Acid (ASA) in Prevention of Cancer,Norwegian Institute for Public Health,2013,NBK464865,2018-01-11 02:37:29
b8/bb/niph192013_NBK464866.tar.gz,Health Technology Assessment of the Different Dialysis Modalities in Norway,Norwegian Institute for Public Health,2013,NBK464866,2018-01-11 02:37:29
45/10/niph192014_NBK464867.tar.gz,Effect of Adapted Interventions for Primary Child Health Care Services,Norwegian Institute for Public Health,2014,NBK464867,2018-01-11 02:37:24
26/c5/niph192008_NBK464868.tar.gz,Non-Pharmacological Interventions to Reduce the Risk for Cardiovascular Disease: A Summary of Systematic Reviews,Norwegian Institute for Public Health,2008,NBK464868,2018-01-11 02:37:09
cf/f5/niph202006_NBK464869.tar.gz,Work Programmes for Welfare Recipients ,Norwegian Institute for Public Health,2006,NBK464869,2018-01-11 02:37:25
62/fa/niph202008_NBK464870.tar.gz,"Primary Prevention of Cardiovascular Disease, with Emphasis on Pharmacological Interventions",Norwegian Institute for Public Health,2008,NBK464870,2018-01-11 02:37:12
6f/1b/niph212011_NBK464871.tar.gz,Effect of Day Care Centers for People with Dementia,Norwegian Institute for Public Health,2011,NBK464871,2018-01-11 02:37:26
3d/2f/niph202011_NBK464872.tar.gz,Effectiveness of Physical Training Among Children and Adolescents with Habilitation Needs,Norwegian Institute for Public Health,2011,NBK464872,2018-01-11 02:37:13
a8/d1/niph202007_NBK464873.tar.gz,Architecture and Design for Health and Quality of Life,Norwegian Institute for Public Health,2007,NBK464873,2018-01-11 02:37:28
0f/d9/niph212007_NBK464874.tar.gz,Dual Diagnoses - Substance Use Disorder and Severe Mental Illness: Part 1 - Accuracy of Screening and Diagnostic Instruments,Norwegian Institute for Public Health,2007,NBK464874,2018-01-11 02:37:24
65/47/niph202013_NBK464875.tar.gz,Effect of Single Room vs. Contact Isolation Containment Rooms,Norwegian Institute for Public Health,2013,NBK464875,2018-01-11 02:37:18
ff/6f/niph212008_NBK464876.tar.gz,Organization of Physical Medicine and Rehabilitation in Hospitals,Norwegian Institute for Public Health,2008,NBK464876,2018-01-11 02:37:13
cb/bb/niph202010_NBK464877.tar.gz,Consideration of Items to be Included in a National Quality System for Primary Health Care,Norwegian Institute for Public Health,2010,NBK464877,2018-01-11 02:37:09
40/32/niph202009_NBK464878.tar.gz,Long Term Institutional or Residential Treatment of Patients with Substance Abuse Compared to Short-Term Outpatient Treatment,Norwegian Institute for Public Health,2009,NBK464878,2018-01-11 02:37:26
41/b7/niph232007_NBK464879.tar.gz,Health Economic Evaluation of Bevacizumab for Metastatic Colorectal Cancer,Norwegian Institute for Public Health,2007,NBK464879,2018-01-11 02:37:21
2a/46/niph232006_NBK464880.tar.gz,Pharmacological Therapies for Opiate Dependence,Norwegian Institute for Public Health,2006,NBK464880,2018-01-11 02:37:21
10/76/niph222009_NBK464881.tar.gz,Clinical Studies of Occupational Solvent Exposed Workers: A Systematic Search for Literature,Norwegian Institute for Public Health,2009,NBK464881,2018-01-11 02:37:17
98/45/niph222010_NBK464882.tar.gz,Intravenous Thrombolytic Treatment After Acute Stroke and Secondary Antithrombotic Prevention Treatment (Antiplatelet and Anticoagulant Treatment) After Stroke,Norwegian Institute for Public Health,2010,NBK464882,2018-01-11 02:37:16
06/64/niph222014_NBK464883.tar.gz,The Effect of Psychosocial Interventions for Preventing and Treating Depression and Anxiety Among At-Risk Children and Adolescents,Norwegian Institute for Public Health,2014,NBK464883,2018-01-11 02:37:11
ca/f9/niph222008_NBK464884.tar.gz,Ethical Challenges with Implementing Prophylactic Vaccines Against Human Papilloma Virus (HPV),Norwegian Institute for Public Health,2008,NBK464884,2018-01-11 02:37:24
